delivery_date,bill_of_lading,terminal,customer,product,volume_litres,carrier
11/24/24,8145657878,AU THDPTY COOGEE ROCKINGHAM,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,37614.00,SMB
04/18/25,8147618225,AU THDPTY COOGEE ROCKINGHAM,AWR KWINANA A25713,BP ULTIMATE DIESEL,37614.00,SMB
04/29/25,8147772471,AU THDPTY COOGEE ROCKINGHAM,AWR KWINANA A25713,BP ULTIMATE DIESEL,37614.00,SMB
01/16/24,8141445792,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,37615.00,SMB
04/17/24,8142617212,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,37615.00,SMB
07/03/24,8143681415,AU THDPTY COOGEE ROCKINGHAM,CHARLES HULL COOLUP EX COOGEE,ULSD 10PPM,37615.00,SMB
12/18/24,8146031334,AU THDPTY COOGEE ROCKINGHAM,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,37615.00,SMB
12/18/24,8146031334,AU THDPTY COOGEE ROCKINGHAM,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,37615.00,SMB
12/31/24,8146184428,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,37615.00,SMB
03/30/24,8142369478,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37616.00,SMB
06/06/24,8143312580,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,37616.00,SMB
08/10/24,8144223726,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,37616.00,SMB
08/25/24,8144440160,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,37616.00,SMB
08/25/24,327837/327838,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,37616.00,SMB
11/13/24,8145558303,AU THDPTY COOGEE ROCKINGHAM,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,37616.00,SMB
05/03/25,175368/ 175371,AU THDPTY COOGEE ROCKINGHAM,AWR KWINANA A25713,BP ULTIMATE DIESEL,37616.00,SMB
05/22/25,8148095301,AU THDPTY COOGEE ROCKINGHAM,CHARLES HULL-WAROONA EX KEWDALE,ULSD 10PPM,37616.00,SMB
05/27/25,8148178050,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,37616.00,SMB
06/12/25,8148409659,AU THDPTY COOGEE ROCKINGHAM,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,37616.00,SMB
11/02/24,8145419920,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,37617.00,SMB
03/04/24,8142033518,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,37618.00,SMB
09/14/24,8144712969,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,37618.00,SMB
09/25/24,8144890325,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,37618.00,SMB
10/25/24,8145298776,AU THDPTY COOGEE ROCKINGHAM,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,37618.00,SMB
03/12/24,8142151511,AU THDPTY COOGEE ROCKINGHAM,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,37619.00,SMB
10/12/24,8145114317,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,37619.00,SMB
05/01/25,8147787673,AU THDPTY COOGEE ROCKINGHAM,CHARLES HULL-WAROONA EX KEWDALE,ULSD 10PPM,37619.00,SMB
05/04/25,8147817727,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,37619.00,SMB
02/29/24,8142019211,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,37620.00,SMB
06/08/24,8143331885,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,37620.00,SMB
11/12/24,8145530729,AU THDPTY COOGEE ROCKINGHAM,CHARLES HULL COOLUP EX COOGEE,ULSD 10PPM,37622.00,SMB
02/08/25,8146664158,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,37622.00,SMB
04/01/24,8142369473,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37624.00,SMB
06/11/24,8143376901,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 WORSLEY REFINERY MAIN,ULSD 10PPM,37624.00,SMB
09/09/24,8144606800,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37640.00,SMB
01/29/24,8141575176,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37641.00,SMB
02/04/24,8141678450,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37641.00,SMB
03/17/24,8142197525,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37641.00,SMB
03/26/24,8142354330,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37642.00,SMB
04/02/24,8142357214,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37642.00,SMB
06/23/24,8143546163,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37642.00,SMB
09/02/24,8144519516,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37642.00,SMB
02/04/24,8141678560,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37643.00,SMB
02/28/24,8141983693,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37643.00,SMB
04/01/24,8142369950,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37643.00,SMB
04/03/24,8142368747,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37643.00,SMB
08/26/24,8144394839,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37643.00,SMB
01/07/24,8141319021,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37644.00,SMB
07/03/24,8143601718,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37644.00,SMB
08/04/24,8144125793,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37644.00,SMB
05/27/24,8143114974,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37645.00,SMB
06/02/24,8143232567,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37645.00,SMB
07/28/24,8144004274,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37645.00,SMB
08/12/24,8144245719,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37645.00,SMB
01/23/25,8146443559,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,37645.00,SMB
01/10/24,8141368159,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37646.00,SMB
01/22/24,8141489535,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37646.00,SMB
03/03/24,8142003450,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37646.00,SMB
03/04/24,8142003339,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37646.00,SMB
05/05/24,8142833651,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37646.00,SMB
06/26/24,8143546343,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37646.00,SMB
09/12/24,8144689360,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37646.00,SMB
03/11/24,8142098047,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37647.00,SMB
04/14/24,8142541638,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37647.00,SMB
04/21/24,8142623275,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37647.00,SMB
05/22/24,8143107163,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37647.00,SMB
07/29/24,8144053568,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37647.00,SMB
09/02/24,8144519513,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37647.00,SMB
01/03/24,8141279846,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37648.00,SMB
01/09/24,8141359717,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37648.00,SMB
01/14/24,8141389313,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37648.00,SMB
01/15/24,8141439961,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37648.00,SMB
01/18/24,8141472909,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37648.00,SMB
02/12/24,8141751541,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37648.00,SMB
06/04/24,8143237904,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37648.00,SMB
06/24/24,8143546242,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37648.00,SMB
06/30/24,8143631229,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37648.00,SMB
07/21/24,8143870948,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37648.00,SMB
08/04/24,8144125791,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37648.00,SMB
09/10/24,8144604126,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37648.00,SMB
12/20/24,8146063322,AU TERM KEWDALE,CHARLES HULL-WAROONA EX KEWDALE,ULSD 10PPM,37648.00,SMB
06/16/25,RANKIN SIMON,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,37648.00,SMB
02/11/24,8141751545,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37649.00,SMB
02/18/24,8141852150,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37649.00,SMB
03/10/24,8142092179,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37649.00,SMB
05/29/24,8143212416,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37649.00,SMB
06/19/24,8143495264,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37649.00,SMB
07/07/24,8143728253,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37649.00,SMB
10/07/24,TOBIAS BROWNE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,37649.00,SMB
11/26/24,8145730891,AU THDPTY COOGEE ROCKINGHAM,BGC HAZELMERE,ULSD 10PPM,37649.00,SMB
12/05/24,133980,AU THDPTY COOGEE ROCKINGHAM,CHARLES HULL-WAROONA EX KEWDALE,ULSD 10PPM,37649.00,SMB
12/05/24,133980,AU THDPTY COOGEE ROCKINGHAM,CHARLES HULL-WAROONA EX KEWDALE,ULSD 10PPM,37649.00,SMB
12/09/24,8145876795,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,37649.00,SMB
02/11/24,8141751543,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37650.00,SMB
04/28/24,8142737956,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37650.00,SMB
07/03/24,8143686299,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37650.00,SMB
07/08/24,8143729207,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37650.00,SMB
08/12/24,8144208084,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37650.00,SMB
02/18/24,8141852193,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37651.00,SMB
04/03/24,8142360636,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37651.00,SMB
04/15/24,8142545384,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37651.00,SMB
05/19/24,8143037553,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37651.00,SMB
06/09/24,8143345743,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37651.00,SMB
07/14/24,8143812085,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37651.00,SMB
04/08/24,8142468612,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37652.00,SMB
03/18/25,8147170861,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,37652.00,SMB
05/13/25,8147941655,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,37652.00,SMB
01/07/24,8141318967,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37653.00,SMB
03/07/24,8142079363,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37653.00,SMB
06/11/24,8143374201,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37653.00,SMB
09/05/24,8144605775,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37653.00,SMB
01/31/24,8141645767,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37654.00,SMB
04/28/24,8142740890,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37654.00,SMB
08/19/24,8144305268,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37654.00,SMB
01/14/24,8141389400,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37655.00,SMB
01/28/24,8141575173,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37655.00,SMB
02/25/24,8141924634,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37655.00,SMB
07/21/24,8143902913,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37655.00,SMB
08/08/24,8144201731,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37655.00,SMB
01/21/24,8141489534,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37656.00,SMB
04/05/24,8142370153,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37656.00,SMB
04/21/24,8142623274,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37656.00,SMB
06/19/24,8143473154,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37657.00,SMB
04/11/24,8142560211,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37658.00,SMB
07/14/24,8143826960,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37659.00,SMB
04/29/24,8142740892,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37660.00,SMB
07/01/24,8143601717,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37660.00,SMB
04/01/24,8142357215,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37661.00,SMB
04/05/24,8142440505,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37661.00,SMB
06/26/24,8143546240,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37661.00,SMB
06/03/24,8143237833,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37662.00,SMB
06/20/24,8143473152,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37662.00,SMB
09/05/24,8144605779,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37662.00,SMB
03/24/25,8147233284,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,37662.00,SMB
03/10/24,8142098045,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37663.00,SMB
03/17/24,8142178258,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37663.00,SMB
06/10/24,8143345815,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37663.00,SMB
07/28/24,8144005694,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37663.00,SMB
02/26/24,8141924637,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37664.00,SMB
04/04/24,8142360634,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37664.00,SMB
08/19/24,8144305263,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37664.00,SMB
09/09/24,8144606559,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37664.00,SMB
08/27/24,8144404191,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37665.00,SMB
09/06/24,8144566059,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37665.00,SMB
06/06/25,8148272824,AU THDPTY COOGEE ROCKINGHAM,CHARLES HULL-WAROONA EX KEWDALE,ULSD 10PPM,37665.00,SMB
01/15/24,8141375029,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37666.00,SMB
03/03/24,8142003333,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37666.00,SMB
04/14/24,8142545902,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37666.00,SMB
05/06/24,8142833654,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37666.00,SMB
05/19/24,8143008864,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37666.00,SMB
06/02/24,8143230389,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37666.00,SMB
09/12/24,8144689361,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37666.00,SMB
09/13/24,8144689363,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37666.00,SMB
04/22/24,8142639629,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37667.00,SMB
06/05/24,8143237907,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37667.00,SMB
06/25/24,8143546244,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37667.00,SMB
07/07/24,8143728252,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37667.00,SMB
07/15/24,8143826961,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37667.00,SMB
02/25/24,8141924636,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37668.00,SMB
03/28/24,8142354369,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37668.00,SMB
04/09/24,8142468610,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37668.00,SMB
03/28/24,8142354363,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37669.00,SMB
06/23/24,8143546160,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37670.00,SMB
06/24/24,8143546164,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37670.00,SMB
01/28/24,8141575172,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37672.00,SMB
06/06/24,8143237903,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37672.00,SMB
02/05/24,8141678561,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37673.00,SMB
06/09/24,8143343402,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37673.00,SMB
08/05/24,8144121958,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37673.00,SMB
09/03/24,8144519515,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37673.00,SMB
05/05/24,8142833653,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37674.00,SMB
03/18/24,8142197590,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37675.00,SMB
06/27/24,8143546341,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37675.00,SMB
08/26/24,8144404190,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37678.00,SMB
05/20/24,8143037552,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37679.00,SMB
04/12/24,8142560019,AU TERM KEWDALE,B & J CATALANO - AUSTRALIND,ULSD 10PPM,37696.00,SMB
03/11/24,8142102568,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37726.00,SMB
03/07/24,8142003572,AU TERM KEWDALE,TALISON LITHIUM GREENBUSHES MINE UD,BP ULTIMATE DIESEL,37738.00,SMB
03/07/24,337234/337235,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37738.00,SMB
03/14/24,8142109961,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37739.00,SMB
05/28/24,8143128724,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37739.00,SMB
06/03/25,SCOTT ROGERS,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,37739.00,SMB
01/08/24,8141319051,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37740.00,SMB
07/02/24,8143639099,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37740.00,SMB
01/09/24,8141319024,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37741.00,SMB
01/10/24,8141319202,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37741.00,SMB
03/22/24,8142288337,AU TERM KEWDALE,SOUTH32 BBM SADDLEBACK FULL,ULSD 10PPM,37741.00,SMB
08/20/24,8144295166,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37741.00,SMB
09/04/24,8144512678,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37741.00,SMB
05/29/25,SCOTT ROGERS,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,37741.00,SMB
01/31/24,8141575193,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37742.00,SMB
03/04/24,8142003336,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37742.00,SMB
04/26/24,8142653899,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37742.00,SMB
04/30/24,8142735043,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37742.00,SMB
06/03/24,8143237970,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37742.00,SMB
07/04/24,8143729208,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37742.00,SMB
07/08/24,8143764406,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37742.00,SMB
08/16/24,8144208370,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37742.00,SMB
02/08/24,8141678590,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37743.00,SMB
02/20/24,8141849856,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37743.00,SMB
02/26/24,8141924638,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37743.00,SMB
02/28/24,8141906276,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37743.00,SMB
04/22/24,8142650894,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37743.00,SMB
04/24/24,8142656474,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37743.00,SMB
06/10/24,8143343401,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37743.00,SMB
07/19/24,8143821621,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37743.00,SMB
07/23/24,8143896747,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37743.00,SMB
08/26/24,8144404193,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,37743.00,SMB
